TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,PCA1,PCA2
TX000541,AC00093,-0.229998316451241,2023-04-25 17:33:27,Debit,Mesa,D000401,59.132.247.252,M003,Online,-1.443277355155591,Student,0.8485608644204186,-0.2067936485059295,-1.269631348154313,2024-11-04 08:08:50,0,-1.9899305274992056,0.693658679608593
TX000542,AC00314,-0.796550993813189,2023-02-28 17:58:02,Credit,Seattle,D000434,144.91.150.133,M066,Online,-0.03788734532861574,Engineer,0.5626416548185177,-0.2067936485059295,1.091388694209267,2024-11-04 08:09:41,1,0.6932245178146914,0.6632833634884593
TX000543,AC00467,0.5464292899497885,2023-05-25 16:52:57,Credit,Nashville,D000278,21.97.154.92,M033,Online,0.5804842589952534,Engineer,-0.8097705512706064,-0.2067936485059295,0.8862487057537365,2024-11-04 08:08:45,1,1.0877421869551984,-0.7206213161693471
TX000544,AC00316,0.8716566326477972,2023-11-30 16:51:46,Credit,Chicago,D000061,156.173.170.140,M048,ATM,-0.03788734532861574,Engineer,-0.2808200135070898,-0.2067936485059295,-1.1774429634313028,2024-11-04 08:09:25,0,-0.8483240561590699,-0.37870995023700765
TX000545,AC00145,0.2724544601219179,2023-08-14 17:12:27,Debit,Houston,D000321,112.56.160.202,M049,ATM,-0.6000433492594058,Engineer,-0.8383624722307964,-0.2067936485059295,-1.0967822932880353,2024-11-04 08:11:40,0,-1.1321222531846071,-0.9423727443193285
TX000546,AC00045,-0.3187309423427235,2023-09-11 17:51:17,Credit,San Diego,D000094,44.197.126.59,M013,Branch,-1.49949295554867,Student,0.8485608644204186,-0.2067936485059295,-1.2177899644604027,2024-11-04 08:10:26,0,-1.9920629707568833,0.6966190207175489
TX000547,AC00005,0.42031933014031087,2023-05-17 17:28:25,Debit,Washington,D000677,110.150.1.201,M002,Branch,-0.5438277488663268,Doctor,0.34820224761709206,-0.2067936485059295,0.882787314587666,2024-11-04 08:09:01,1,0.19113239657838113,0.3750339557895222
TX000549,AC00041,-0.5927057721705942,2023-05-05 17:32:18,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,-0.9935525520109589,Student,0.7341931805796582,-0.2067936485059295,-1.2781540624032153,2024-11-04 08:09:21,0,-1.6630112718328784,0.6132722270719607
TX000550,AC00257,-0.7664367165318712,2023-01-02 16:27:18,Debit,Charlotte,D000611,142.148.226.178,M015,Online,-0.31896534729401077,Doctor,-1.2243534051933627,-0.2067936485059295,0.34873055357138144,2024-11-04 08:09:09,1,0.1290516375753241,-1.1834760934262771
TX000551,AC00356,-0.7542745226355483,2023-01-19 16:11:12,Debit,Raleigh,D000403,100.137.90.188,M047,Online,-1.330846154369433,Student,0.7056012596194681,-0.2067936485059295,-0.9574189929616693,2024-11-04 08:06:33,0,-1.6716273912727528,0.5931702456711992
TX000553,AC00158,-0.17699855882416635,2023-06-06 18:53:35,Debit,Fresno,D000096,219.98.242.240,M054,Branch,0.5242686586021743,Engineer,0.7484891410597533,-0.2067936485059295,0.7364627720273138,2024-11-04 08:11:58,1,0.8167403756116494,0.837309742528557
TX000554,AC00086,1.1128106688061543,2023-12-11 16:57:41,Debit,Indianapolis,D000680,134.222.122.238,M100,ATM,1.0864246625329645,Doctor,0.07657899849528625,-0.2067936485059295,0.5660546389314801,2024-11-04 08:07:48,1,1.135431545344477,0.1517643351748845
TX000555,AC00322,-0.8697297153978247,2023-04-03 16:43:29,Debit,Omaha,D000631,194.88.79.54,M011,ATM,-0.6000433492594058,Doctor,0.3624982080971871,-0.2067936485059295,1.2345954207266996,2024-11-04 08:10:33,1,0.4148382715328328,0.445561376100187
TX000557,AC00083,-1.0125926690532232,2024-01-01 16:07:05,Credit,Detroit,D000271,112.86.148.212,M012,ATM,-0.6562589496524849,Engineer,-1.3101291680739329,-0.2067936485059295,-0.5389496209510313,2024-11-04 08:08:50,0,-0.7214394279279013,-1.341752288378602
TX000558,AC00402,1.6206764781557048,2023-07-05 17:49:26,Debit,Jacksonville,D000119,161.161.26.115,M016,Online,-0.7686901504386429,Doctor,0.24813052425642676,-0.2067936485059295,0.5344636755558102,2024-11-04 08:09:01,0,-0.22008698085241515,0.20661366182044047
TX000559,AC00317,-0.1277331086187796,2023-02-28 16:46:55,Debit,Austin,D000404,195.226.203.234,M065,Branch,1.0302090621398854,Doctor,-0.09497252726585426,-0.2067936485059295,1.5040583130216445,2024-11-04 08:12:03,1,1.7860684814445724,0.0764035167823272
TX000560,AC00030,0.20044056837523988,2023-10-25 16:13:39,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,-1.0497681524040379,Student,0.9629285482611789,-0.2067936485059295,-1.0886595620183233,2024-11-04 08:11:02,0,-1.6006938577892704,0.8295880099682638
TX000561,AC00114,-0.9268063774577512,2023-03-06 17:39:01,Credit,Virginia Beach,D000046,52.169.116.164,M004,Branch,1.9858742688222286,Retired,-1.1528736027928874,-0.2067936485059295,-0.34383484690982347,2024-11-04 08:09:57,1,1.2682512964209258,-1.0315573248066965
TX000562,AC00301,-0.6088078316953034,2023-12-19 17:11:31,Debit,Tucson,D000013,166.79.195.157,M004,ATM,1.2550714637122016,Doctor,-0.8526584327108915,-0.2067936485059295,0.4059999114123816,2024-11-04 08:09:02,1,1.247258933651704,-0.7288077340542437
TX000563,AC00216,-0.6550584282024468,2023-02-13 18:42:09,Debit,Virginia Beach,D000485,211.42.9.0,M003,Online,-0.4313965480801688,Doctor,2.3067488333901127,-0.2067936485059295,1.101667743975768,2024-11-04 08:10:32,1,0.2679534929103074,2.3756878726499195
TX000564,AC00223,-0.9782987082357041,2023-11-15 16:08:52,Debit,Fort Worth,D000535,31.127.129.152,M053,Online,-0.4313965480801688,Engineer,-0.8812503536710816,-0.2067936485059295,0.28178724841957853,2024-11-04 08:08:25,1,-0.02445369212679558,-0.8467604768231107
TX000566,AC00086,-0.9188923864998623,2023-02-15 16:30:09,Credit,Baltimore,D000053,139.23.212.102,M064,Branch,-0.9373369516178799,Student,-0.8097705512706064,-0.2067936485059295,-0.8848323382124433,2024-11-04 08:11:08,0,-1.2078664688827512,-0.8851087118701356
TX000567,AC00216,0.07624915182828088,2023-07-26 16:44:22,Debit,Denver,D000589,219.31.152.129,M083,ATM,0.8615622609606484,Doctor,0.40538608953747224,-0.2067936485059295,-1.128834775485848,2024-11-04 08:07:45,1,-0.2273753003039174,0.3780355819755393
TX000568,AC00240,0.1800217865098639,2023-03-24 18:50:42,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,1.7047962668568335,Retired,-1.1671695632729824,-0.2067936485059295,-0.6951122064033928,2024-11-04 08:08:40,1,0.8090183095562956,-1.1152607643029147
TX000569,AC00298,-0.45789384827755036,2023-08-03 18:49:37,Credit,Virginia Beach,D000352,154.48.233.165,M041,Branch,0.41183745781601633,Retired,-0.666810946469656,-0.2067936485059295,0.21616183590433882,2024-11-04 08:09:51,1,0.4996468772054664,-0.6064220870724418
TX000570,AC00460,-0.43531670524184113,2023-02-06 18:59:44,Debit,Oklahoma City,D000140,158.135.64.240,M089,Branch,-1.162199353190196,Student,-0.8812503536710816,-0.2067936485059295,-1.105925493953374,2024-11-04 08:09:49,0,-1.5224050453993174,-0.9968137271931435
TX000571,AC00424,-0.12118950570554664,2023-07-13 17:48:24,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,-0.2627497469009318,Engineer,0.23383456377633172,-0.2067936485059295,0.15317477265568172,2024-11-04 08:12:12,1,-0.104739080159403,0.24056459141733416
TX000572,AC00434,-0.8774038884478987,2023-04-24 16:47:20,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,-1.162199353190196,Student,-1.5245685752753584,-0.2067936485059295,-1.0732807292671451,2024-11-04 08:12:03,0,-1.4371944961986793,-1.6231653003359192
TX000573,AC00471,-0.6035318377233773,2023-03-21 16:20:33,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,0.41183745781601633,Engineer,1.7635023351465013,-0.2067936485059295,0.5771490386170999,2024-11-04 08:07:28,1,0.5426755205113819,1.8425409018780932
TX000574,AC00461,0.18111809694558875,2023-12-08 16:16:02,Debit,Nashville,D000079,152.234.65.155,M023,Branch,0.35562185742293734,Retired,0.648417417699088,-0.2067936485059295,0.185909277112883,2024-11-04 08:06:32,1,0.3149612292946153,0.6807958330540763
TX000575,AC00188,-0.26442931607322556,2023-09-04 16:42:49,Credit,El Paso,D000574,133.223.159.151,M059,Online,-1.0497681524040379,Engineer,0.5054578128981375,-0.2067936485059295,0.0006863898262675042,2024-11-04 08:10:04,0,-0.7898362531102069,0.4619582646120152
TX000576,AC00013,-0.9049144284443701,2023-02-20 16:52:03,Debit,Seattle,D000617,189.248.139.91,M003,ATM,1.5361494656775965,Retired,-0.12356444822604433,-0.2067936485059295,-0.3777359683896632,2024-11-04 08:09:12,1,0.8363332458935955,-0.03377414387185061
TX000577,AC00345,-0.660539980381071,2023-08-07 16:06:32,Debit,Denver,D000531,80.247.6.83,M039,ATM,1.4237182648914386,Doctor,1.4775831255446004,-0.2067936485059295,-0.9646033026263577,2024-11-04 08:10:07,1,0.20175798224527874,1.5073605244384205
TX000578,AC00013,-0.17583372898620866,2023-12-27 16:48:30,Debit,Fresno,D000102,144.91.150.133,M058,Online,-0.8811213512248008,Doctor,0.30531436617680696,-0.2067936485059295,0.560375393425668,2024-11-04 08:10:57,0,-0.2615834429655691,0.3080336952638772
TX000579,AC00296,-0.8521887484262266,2023-12-08 16:45:12,Debit,Dallas,D000645,68.254.244.208,M049,ATM,-1.443277355155591,Student,0.8056729829801335,-0.2067936485059295,-0.9257921336776106,2024-11-04 08:07:15,0,-1.736299528319796,0.691601254166889
TX000580,AC00192,0.11787468868470982,2023-04-27 16:27:41,Debit,Charlotte,D000101,197.23.128.119,M038,ATM,1.3675026644983594,Retired,-1.4673847333549783,-0.2067936485059295,0.21251070922249862,2024-11-04 08:07:03,1,1.2346236755507147,-1.3679714612766274
TX000581,AC00378,-0.6149403181951394,2023-10-31 16:49:13,Debit,Memphis,D000023,110.243.14.36,M071,Online,0.5242686586021743,Engineer,0.677009338659278,-0.2067936485059295,-1.0816572958890356,2024-11-04 08:09:14,0,-0.4468862801929329,0.6523446568827351
TX000582,AC00205,-0.7297445766362041,2023-04-19 16:54:46,Credit,Las Vegas,D000560,152.140.239.181,M004,Branch,1.2550714637122016,Doctor,-1.5674564567156437,-0.2067936485059295,0.14224959653818087,2024-11-04 08:07:12,1,1.1262790949534205,-1.4555389925166797
TX000583,AC00475,-0.006693584574529667,2023-12-14 17:31:18,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,-1.330846154369433,Student,-0.5381473021488006,-0.2067936485059295,-1.0390180847099602,2024-11-04 08:10:41,0,-1.6305533865256443,-0.6712563476974542
TX000584,AC00022,0.7425318191400765,2023-06-02 16:27:08,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,-1.105983752797117,Student,0.5769376152986128,-0.2067936485059295,-0.9028751601647678,2024-11-04 08:12:17,0,-1.4838128425426054,0.440327011161719
TX000586,AC00362,-0.6954848755198016,2023-12-01 17:04:00,Debit,Washington,D000270,47.82.77.181,M085,Online,-0.31896534729401077,Doctor,-1.2243534051933627,-0.2067936485059295,0.2711646235299269,2024-11-04 08:10:37,1,0.07363856762542399,-1.1907627906582785
TX000587,AC00170,-0.7439966123006275,2023-01-04 16:09:43,Debit,Columbus,D000483,157.47.114.20,M014,Branch,0.8053466605675694,Retired,0.5340497338583277,-0.2067936485059295,0.22393073607707484,2024-11-04 08:08:18,1,0.6823050275676537,0.6188873459258911
TX000588,AC00429,-0.8336885098233693,2023-07-31 16:51:50,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,1.3112870641052805,Doctor,-1.1814655237530776,-0.2067936485059295,2.479132204503696,2024-11-04 08:08:53,1,2.773701132907747,-0.903797698272031
TX000590,AC00144,0.7580172040446903,2023-10-23 18:37:47,Debit,Kansas City,D000100,73.54.203.165,M038,Online,-1.274630553976354,Student,-0.5381473021488006,-0.2067936485059295,-0.8482467155838067,2024-11-04 08:06:37,0,-1.467489073499434,-0.6757895516763482
TX000591,AC00449,-0.9830608066908841,2023-04-24 16:24:49,Debit,Louisville,D000484,38.166.40.246,M081,Online,0.5242686586021743,Doctor,0.5912335757787078,-0.2067936485059295,2.0836080099339203,2024-11-04 08:10:21,1,1.7869968519491208,0.7957060248960459
TX000592,AC00057,-0.3390812048058665,2023-05-15 16:19:14,Credit,Tucson,D000378,97.4.209.133,M079,Branch,-0.9935525520109589,Student,-0.5095553811886104,-0.2067936485059295,-1.0046323684668705,2024-11-04 08:06:38,0,-1.3659053938342456,-0.6132046688218252
TX000593,AC00426,-0.6528658073309969,2023-03-06 18:27:13,Debit,Miami,D000628,221.23.158.87,M038,Branch,-0.9935525520109589,Student,-0.666810946469656,-0.2067936485059295,-0.9502757071922825,2024-11-04 08:12:13,0,-1.3096911534375357,-0.7575250862537535
TX000596,AC00471,0.16621512695995377,2023-01-04 17:00:17,Debit,Dallas,D000362,130.92.201.49,M007,Branch,-0.20653414650785276,Engineer,1.33462352074365,-0.2067936485059295,1.1377303119393096,2024-11-04 08:08:03,1,0.5258055971798328,1.3999946676743031
TX000597,AC00039,-0.5465579547668,2023-07-25 17:21:53,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,-0.03788734532861574,Engineer,0.5626416548185177,-0.2067936485059295,-1.0368361262786074,2024-11-04 08:06:52,0,-0.8037641170345979,0.5093947925107297
TX000598,AC00274,-0.4781755913384606,2023-09-20 17:09:14,Debit,New York,D000032,60.153.124.80,M026,ATM,0.2431906566367793,Engineer,0.005099196094811046,-0.2067936485059295,1.0922450680236873,2024-11-04 08:09:57,1,0.936829253643035,0.11466706767569655
TX000600,AC00211,0.47246259523947554,2023-05-15 18:41:05,Debit,Oklahoma City,D000461,10.191.172.154,M008,ATM,0.5804842589952534,Retired,-0.1092684877459493,-0.2067936485059295,0.4786275900569089,2024-11-04 08:09:40,1,0.7415075793395901,-0.049242921271624315
TX000601,AC00184,-0.6410119507447216,2023-10-31 17:06:47,Debit,Raleigh,D000449,187.52.200.18,M068,Online,0.6929154597814113,Doctor,-1.0242099584720321,-0.2067936485059295,1.3767688578812236,2024-11-04 08:12:20,1,1.546573443197025,-0.8619683263287635
TX000602,AC00436,0.10896716639444509,2023-12-25 16:30:09,Debit,Denver,D000692,104.155.121.252,M017,Online,-0.6000433492594058,Doctor,-0.7382907488701311,-0.2067936485059295,1.1470709401007873,2024-11-04 08:07:55,1,0.43607566720402363,-0.6831896299834989
TX000603,AC00107,1.1573140205563612,2023-09-19 16:55:00,Debit,Denver,D000002,215.97.143.157,M018,ATM,0.1307594558506213,Doctor,-0.19504425062651956,-0.2067936485059295,-0.9938533399763815,2024-11-04 08:11:45,0,-0.6117064871435608,-0.27926525383510564
TX000604,AC00203,1.6183468184797896,2023-02-16 18:56:44,Debit,San Diego,D000393,24.129.74.189,M058,Branch,-1.274630553976354,Student,-1.3816089704744081,-0.2067936485059295,-0.9921046964391517,2024-11-04 08:09:51,0,-1.5066320746412158,-1.5489809430999697
TX000605,AC00398,-0.4197628009349944,2023-09-04 17:46:20,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,-1.0497681524040379,Student,0.7056012596194681,-0.2067936485059295,-1.0445845145036927,2024-11-04 08:08:15,0,-1.5387242778813173,0.5932220139910297
TX000606,AC00312,-0.9945035468637625,2023-06-26 16:04:11,Debit,Las Vegas,D000060,160.160.113.117,M028,Branch,1.8734430680360705,Retired,2.321044793870208,-0.2067936485059295,0.16495888658105942,2024-11-04 08:07:15,1,1.2432856894689197,2.458647793140123
TX000607,AC00225,-0.4194887233260632,2023-11-09 17:02:41,Debit,Detroit,D000367,16.51.235.240,M090,ATM,-0.9935525520109589,Student,-1.2529453261535526,-0.2067936485059295,-0.8721815944988198,2024-11-04 08:09:45,0,-1.2069019644901362,-1.342121140925462
TX000609,AC00413,-0.6021957093798377,2023-09-08 18:24:14,Debit,Dallas,D000542,40.198.240.246,M032,Online,0.8615622609606484,Doctor,-0.009196764385283997,-0.2067936485059295,2.0972253791805873,2024-11-04 08:11:30,1,2.082179331697022,0.20659993647708175
TX000610,AC00479,-0.827281945714602,2023-09-13 18:49:55,Debit,El Paso,D000431,11.167.243.171,M049,ATM,-0.8249057508317219,Doctor,-0.2522280925468997,-0.2067936485059295,0.9551816698276658,2024-11-04 08:09:30,1,0.11291730294449479,-0.19915935845009408
TX000611,AC00078,0.43546211803376084,2023-01-30 17:37:14,Credit,Miami,D000066,56.116.189.0,M032,Online,0.6366998593883324,Retired,0.8342649039403235,-0.2067936485059295,0.28859977903309664,2024-11-04 08:08:25,1,0.5659714310823527,0.8812093353309433
TX000612,AC00242,-0.8990902792545815,2023-10-25 17:50:23,Debit,Chicago,D000075,195.237.152.198,M029,Branch,-0.7124745500455638,Engineer,0.14805880089576146,-0.2067936485059295,0.857624282807062,2024-11-04 08:10:34,1,0.08995139356807144,0.20070533817038488
TX000613,AC00149,-0.8971374762909465,2023-06-12 16:48:03,Debit,Miami,D000693,205.69.66.135,M028,Branch,1.1426402629260435,Doctor,-0.46666749974832533,-0.2067936485059295,1.0150509170334032,2024-11-04 08:11:09,1,1.5654592505933382,-0.3005848405080265
TX000614,AC00084,-1.0077620511958103,2023-01-19 17:24:30,Debit,Fort Worth,D000389,45.64.74.86,M004,ATM,1.8734430680360705,Retired,-0.16645232966632947,-0.2067936485059295,0.6274161303288122,2024-11-04 08:12:20,1,1.7853195775460997,0.013971169578015415
TX000616,AC00359,-0.543234763758509,2023-08-30 18:00:09,Credit,Los Angeles,D000359,147.125.143.41,M076,Online,0.2994062570298583,Engineer,-0.5524432626288956,-0.2067936485059295,-0.7275928755084154,2024-11-04 08:11:29,0,-0.2509478529194786,-0.5615159782238971
TX000617,AC00023,-0.14619908752052058,2023-09-18 16:04:06,Credit,San Antonio,D000088,198.24.183.157,M064,ATM,-0.9373369516178799,Engineer,0.7056012596194681,-0.2067936485059295,-0.5956625922120037,2024-11-04 08:07:18,0,-1.1479803325671756,0.6228903230865597
TX000618,AC00366,-0.6251839688289437,2023-05-05 17:34:22,Debit,Albuquerque,D000632,190.164.160.79,M011,Online,-0.9373369516178799,Engineer,0.2767224452166169,-0.2067936485059295,1.2037095555515254,2024-11-04 08:10:18,1,0.15885417690957093,0.3331926059201824
TX000619,AC00170,-0.4333296425770897,2023-05-15 16:52:24,Debit,San Francisco,D000172,55.154.161.250,M084,ATM,0.6929154597814113,Retired,0.7341931805796582,-0.2067936485059295,0.3101886039355509,2024-11-04 08:08:40,1,0.6415911415650896,0.8096572555999922
TX000621,AC00183,0.42196379579389826,2023-02-23 16:04:35,Debit,Miami,D000329,76.0.164.168,M054,Branch,0.35562185742293734,Retired,-0.6239230650293708,-0.2067936485059295,0.3762011794626993,2024-11-04 08:08:38,1,0.5563325160427086,-0.5795585257035826
TX000622,AC00219,0.3798243634207232,2023-03-01 16:17:46,Debit,Raleigh,D000669,201.95.180.152,M058,Branch,1.0864246625329645,Retired,-1.3101291680739329,-0.2067936485059295,-0.5060074330238659,2024-11-04 08:08:20,1,0.5143416519216749,-1.2833056673056384
TX000624,AC00290,0.1527168047200912,2023-12-14 16:09:42,Credit,New York,D000532,91.204.200.167,M033,Branch,-1.330846154369433,Student,1.8206861770668814,-0.2067936485059295,-1.1928910240058024,2024-11-04 08:08:32,0,-1.9468066498688785,1.6626633534701467
TX000625,AC00425,0.9699477151507562,2023-09-20 16:37:48,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,0.4680530582090954,Engineer,-0.35229981590756504,-0.2067936485059295,0.14248035594925212,2024-11-04 08:10:54,1,0.4404975877786419,-0.33404428570248373
TX000627,AC00454,-0.15116674418239892,2023-06-14 17:07:08,Debit,Atlanta,D000388,81.248.235.147,M077,Branch,-1.387061754762512,Student,1.692022532746026,-0.2067936485059295,-1.2547653140944044,2024-11-04 08:08:12,0,-2.014533021461455,1.5354808311761667
TX000628,AC00403,-0.9414010101333387,2023-05-29 17:53:03,Debit,New York,D000065,81.102.230.41,M083,Online,0.9739934617468065,Retired,-0.6382190255094659,-0.2067936485059295,-0.3793538482606191,2024-11-04 08:07:59,1,0.4832819842782645,-0.5756863371761145
TX000629,AC00358,-0.10628653571991167,2023-07-03 17:56:59,Credit,Boston,D000058,140.94.123.72,M026,Online,-0.31896534729401077,Engineer,-0.33800385542746997,-0.2067936485059295,0.5297664395437797,2024-11-04 08:07:10,1,0.16955671073985532,-0.3062658490384194
TX000630,AC00296,0.2638552751417009,2023-08-29 18:30:36,Credit,Mesa,D000056,34.125.226.63,M079,Online,1.7047962668568335,Retired,-1.1814655237530776,-0.2067936485059295,-0.9549831991781382,2024-11-04 08:11:24,1,0.6267389142125613,-1.1497337569513582
TX000631,AC00393,0.14305556900526573,2023-02-03 16:08:47,Credit,Boston,D000099,197.23.128.119,M084,ATM,1.8734430680360705,Retired,-0.7096988279099411,-0.2067936485059295,-0.02861492739288304,2024-11-04 08:08:17,1,1.3565098329953251,-0.6035559631238305
TX000633,AC00487,-0.9858701021824291,2023-07-24 17:04:17,Debit,Memphis,D000054,210.98.198.143,M004,ATM,-1.162199353190196,Student,-0.4809634602284204,-0.2067936485059295,-1.1404342818823685,2024-11-04 08:09:03,0,-1.573994458202125,-0.5856618687576162
TX000634,AC00215,-0.5550886203447842,2023-06-14 17:17:34,Credit,Boston,D000225,147.119.62.178,M073,Branch,0.35562185742293734,Doctor,-0.052084645825569126,-0.2067936485059295,1.5992491340820387,2024-11-04 08:11:44,1,1.3781659064851608,0.1009176027990758
TX000635,AC00275,0.14545374808341385,2023-10-27 17:26:53,Debit,Detroit,D000196,163.58.140.206,M038,ATM,-0.09410294572169475,Engineer,-1.1814655237530776,-0.2067936485059295,0.543527392424002,2024-11-04 08:07:43,1,0.40837718546741847,-1.139925628691519
TX000636,AC00482,-0.04845616023542429,2023-10-17 17:24:47,Debit,Colorado Springs,D000399,128.16.32.183,M039,Branch,-0.9935525520109589,Engineer,0.10517091945547634,-0.2067936485059295,-0.7858109109282644,2024-11-04 08:08:51,0,-1.2700548720977083,0.006167108284617251
TX000637,AC00357,-0.673558666805304,2023-05-29 16:20:29,Debit,New York,D000466,109.105.179.186,M078,ATM,1.3112870641052805,Doctor,-0.08067656678575921,-0.2067936485059295,0.9617454930759181,2024-11-04 08:09:12,1,1.610459049532692,0.08311842171005282
TX000638,AC00026,-0.708195224633987,2023-02-20 16:48:49,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,-1.49949295554867,Student,0.8056729829801335,-0.2067936485059295,-0.3091747833669045,2024-11-04 08:07:13,0,-1.3452967819333053,0.7272845184244382
TX000639,AC00416,1.224976930261256,2023-01-02 16:22:54,Debit,Seattle,D000626,11.167.243.171,M083,ATM,-1.0497681524040379,Engineer,2.0637175052284973,-0.2067936485059295,0.12131202597363885,2024-11-04 08:07:15,0,-0.861867433794027,1.9815664558693578
TX000640,AC00058,0.07864733090642902,2023-05-01 17:11:47,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,0.2994062570298583,Engineer,-0.02349272486537904,-0.2067936485059295,-1.1988087209030547,2024-11-04 08:08:14,0,-0.6364272727279716,-0.08424272203628191
TX000641,AC00170,-0.877335369045666,2023-10-04 16:47:33,Debit,Phoenix,D000688,16.51.235.240,M084,Online,-0.9373369516178799,Student,-1.0242099584720321,-0.2067936485059295,-1.1550028927013407,2024-11-04 08:11:54,0,-1.3793058209458087,-1.1184454628704599
TX000642,AC00262,-0.7744877462942258,2023-10-30 16:49:25,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,1.3112870641052805,Retired,-1.1528736027928874,-0.2067936485059295,-0.6975531281738365,2024-11-04 08:12:00,1,0.5410622307517021,-1.0965085407917858
TX000643,AC00032,0.5808260298706566,2023-09-28 17:18:26,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,0.5242686586021743,Retired,-1.0670978399123172,-0.2067936485059295,-0.3075415195352104,2024-11-04 08:06:58,1,0.23223548136404967,-1.0633429644613803
TX000644,AC00131,-0.2130740240997382,2023-09-26 17:02:25,Debit,Detroit,D000141,73.108.76.238,M038,Branch,-0.9373369516178799,Student,-0.7096988279099411,-0.2067936485059295,-1.1014769653066097,2024-11-04 08:10:13,0,-1.3783848874847842,-0.8195861179004751
TX000645,AC00176,-0.4737218301933283,2023-01-16 18:57:13,Debit,Seattle,D000446,37.227.215.145,M033,Branch,-1.49949295554867,Student,-0.2808200135070898,-0.2067936485059295,-1.2332457170152715,2024-11-04 08:10:32,0,-1.902107318353109,-0.4248594644564313
TX000646,AC00139,-0.845405327605179,2023-12-18 16:06:14,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,-0.8249057508317219,Doctor,-1.0242099584720321,-0.2067936485059295,1.1381867027745398,2024-11-04 08:10:06,1,0.30903685823737426,-0.954742819856827
TX000647,AC00056,-0.824643948728639,2023-02-03 18:03:56,Credit,Houston,D000120,31.127.129.152,M062,Branch,0.8053466605675694,Engineer,-0.9098422746312717,-0.2067936485059295,-0.533216531582636,2024-11-04 08:09:52,1,0.2782087291892204,-0.8690590566357286
TX000648,AC00276,-0.950274272722487,2023-03-10 18:26:19,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,-0.09410294572169475,Engineer,0.2624264847365218,-0.2067936485059295,0.10282050516645352,2024-11-04 08:06:32,1,-0.011919452625415161,0.2971445334219814
TX000649,AC00447,-0.8468784947531842,2023-03-27 17:02:44,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,-0.4876121484732478,Doctor,-0.5095553811886104,-0.2067936485059295,-0.8813196671772459,2024-11-04 08:07:17,0,-0.9147181732970983,-0.5636256737855312
TX000650,AC00143,-0.7664367165318712,2023-05-08 17:42:36,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,0.4680530582090954,Retired,0.1623547613758565,-0.2067936485059295,-0.2714635676109307,2024-11-04 08:08:11,1,0.12900199998785214,0.19694301232041048
TX000651,AC00139,-0.6097671033265626,2023-03-14 16:21:01,Debit,San Diego,D000102,99.205.173.118,M017,ATM,-0.6562589496524849,Doctor,-0.9527301560715568,-0.2067936485059295,1.227034204023928,2024-11-04 08:07:28,1,0.4811057421993036,-0.874725180821275
TX000653,AC00426,-0.6201477927648326,2023-08-31 16:38:18,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,-0.09410294572169475,Engineer,1.8206861770668814,-0.2067936485059295,-0.6393479127212693,2024-11-04 08:06:50,0,-0.6734420649810553,1.7885722954456844
TX000655,AC00381,0.32329585657865906,2023-06-19 16:21:58,Debit,Nashville,D000452,121.67.144.20,M032,ATM,1.0864246625329645,Retired,-0.5810351835890857,-0.2067936485059295,-0.7538507324948805,2024-11-04 08:06:47,1,0.27749696936649626,-0.5728851615047691
TX000656,AC00458,-0.4842052987349475,2023-01-02 17:49:44,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,0.07454385545754227,Engineer,0.5769376152986128,-0.2067936485059295,0.7024821667503273,2024-11-04 08:09:29,1,0.49421579727629117,0.6482234190079323
TX000657,AC00014,0.44334184929053344,2023-07-31 17:04:29,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,0.2431906566367793,Engineer,0.6198254967388979,-0.2067936485059295,0.8049265252987312,2024-11-04 08:07:30,1,0.6687764725597891,0.6819348192563843
TX000658,AC00071,0.5004870307526929,2023-04-25 18:58:32,Debit,Tucson,D000400,16.94.155.46,M012,ATM,-1.49949295554867,Student,0.24813052425642676,-0.2067936485059295,-1.0871724458136414,2024-11-04 08:10:26,0,-1.8592494614548567,0.08552114359041894
